Time,Sales Rank,New Price,List Price
"11.5.2021, 22:13:23","1358","","499.99"
"12.5.2021, 02:14:36","1551","","499.99"
"12.5.2021, 06:15:30","1592","","499.99"
"12.5.2021, 10:16:18","1362","","499.99"
"12.5.2021, 14:19:10","1180","","499.99"
"12.5.2021, 18:20:35","1245","","499.99"
"13.5.2021, 02:21:58","977","","499.99"
"13.5.2021, 06:25:00","1208","","499.99"
"13.5.2021, 10:25:12","1116","","499.99"
"13.5.2021, 14:26:42","877","","499.99"
"13.5.2021, 18:28:15","1063","","499.99"
"13.5.2021, 22:29:17","1065","","499.99"
"14.5.2021, 02:30:05","1289","","499.99"
"14.5.2021, 06:31:13","1231","","499.99"
"14.5.2021, 10:31:21","1078","","499.99"
"14.5.2021, 14:34:53","996","","499.99"
"14.5.2021, 18:37:31","1217","","499.99"
"15.5.2021, 02:39:24","1369","","499.99"
"15.5.2021, 06:40:59","1267","","499.99"
"15.5.2021, 11:50:47","1115","","499.99"
"15.5.2021, 16:03:13","1205","","499.99"
"15.5.2021, 20:07:03","1353","","499.99"
"16.5.2021, 00:07:36","1447","","499.99"
"16.5.2021, 04:09:17","1462","","499.99"
"16.5.2021, 08:10:51","1302","","499.99"
"16.5.2021, 12:11:37","1098","","499.99"
"16.5.2021, 16:20:19","1194","","499.99"
"16.5.2021, 20:20:56","1440","","499.99"
"17.5.2021, 00:21:33","1631","","499.99"
"17.5.2021, 04:26:41","1721","","499.99"
"17.5.2021, 08:27:49","1510","","499.99"
"17.5.2021, 12:28:41","1294","","499.99"
"17.5.2021, 16:31:00","1067","","499.99"
"17.5.2021, 20:31:49","1233","","499.99"
"18.5.2021, 00:32:15","1430","","499.99"
"18.5.2021, 04:36:20","1480","","499.99"
"18.5.2021, 08:37:27","1286","","499.99"
"18.5.2021, 13:04:22","1213","","499.99"
"18.5.2021, 17:29:06","1305","","499.99"
"18.5.2021, 21:29:55","1069","","499.99"
"19.5.2021, 01:30:30","1309","","499.99"
"19.5.2021, 09:32:39","1195","","499.99"
"19.5.2021, 13:34:50","1088","","499.99"
"19.5.2021, 17:46:20","1148","","499.99"
"19.5.2021, 21:47:54","1292","","499.99"
"20.5.2021, 01:48:07","1453","","499.99"
"20.5.2021, 05:51:46","1526","","499.99"
"20.5.2021, 09:54:10","1334","","499.99"
"20.5.2021, 13:54:44","1161","","499.99"
"20.5.2021, 17:58:13","1228","","499.99"
"20.5.2021, 21:59:12","1318","","499.99"
"21.5.2021, 01:59:28","1295","","499.99"
"21.5.2021, 06:00:57","1308","","499.99"
"21.5.2021, 10:01:50","1164","","499.99"
"21.5.2021, 14:02:42","1190","","499.99"
"21.5.2021, 22:17:41","1444","","499.99"
"22.5.2021, 02:18:09","1522","","499.99"
"22.5.2021, 06:20:28","1338","","499.99"
"22.5.2021, 10:28:58","930","","499.99"
"22.5.2021, 14:45:58","997","","499.99"
"22.5.2021, 19:18:22","1149","","499.99"
"22.5.2021, 23:33:34","1302","","499.99"
"23.5.2021, 03:37:16","1378","","499.99"
"23.5.2021, 07:38:41","1237","","499.99"
"23.5.2021, 11:39:46","1053","","499.99"
"23.5.2021, 15:40:26","1070","","499.99"
"23.5.2021, 19:58:26","1291","","499.99"
"24.5.2021, 00:19:50","1381","","499.99"
"24.5.2021, 04:21:58","1478","","499.99"
"24.5.2021, 08:27:34","1319","","499.99"
"24.5.2021, 12:27:53","1131","","499.99"
"24.5.2021, 16:28:55","1120","","499.99"
"24.5.2021, 20:34:38","1336","","499.99"
"25.5.2021, 00:42:48","1498","","499.99"
"25.5.2021, 04:44:05","1621","","499.99"
"25.5.2021, 08:46:30","1435","","499.99"
"25.5.2021, 12:46:58","1225","","499.99"
"25.5.2021, 16:48:15","1235","","499.99"
"25.5.2021, 20:53:28","1394","","499.99"
"26.5.2021, 00:55:04","1137","","499.99"
"26.5.2021, 04:55:12","1188","","499.99"
"26.5.2021, 08:55:33","1317","","499.99"
"26.5.2021, 12:56:06","1138","","499.99"
"26.5.2021, 16:57:25","1","","499.99"
"26.5.2021, 21:15:02","2","","499.99"
"27.5.2021, 13:41:28","3","","499.99"
"28.5.2021, 02:18:33","8","","499.99"
"28.5.2021, 10:24:47","7","","499.99"
"28.5.2021, 14:31:15","8","","499.99"
"29.5.2021, 03:35:21","9","","499.99"
"29.5.2021, 16:30:48","12","","499.99"
"29.5.2021, 20:56:36","16","","499.99"
"30.5.2021, 01:37:02","18","","499.99"
"30.5.2021, 10:41:42","17","","499.99"
"31.5.2021, 00:31:47","22","","499.99"
"31.5.2021, 05:22:23","37","","499.99"
"31.5.2021, 10:10:52","30","","499.99"
"31.5.2021, 14:42:42","31","","499.99"
"31.5.2021, 19:12:58","38","","499.99"
"31.5.2021, 23:55:02","55","","499.99"
"1.6.2021, 04:46:40","77","","499.99"
"1.6.2021, 09:35:21","67","","499.99"
"1.6.2021, 14:13:25","65","","499.99"
"1.6.2021, 18:53:08","78","","499.99"
"1.6.2021, 23:51:58","87","","499.99"
"2.6.2021, 05:31:01","117","","499.99"
"2.6.2021, 11:20:24","99","","499.99"
"2.6.2021, 16:43:46","103","","499.99"
"2.6.2021, 21:44:40","122","","499.99"
"3.6.2021, 02:39:53","142","","499.99"
"3.6.2021, 07:49:06","129","","499.99"
"3.6.2021, 13:21:28","119","","499.99"
"3.6.2021, 18:38:24","135","","499.99"
"3.6.2021, 23:55:49","185","","499.99"
"4.6.2021, 05:04:35","191","","499.99"
"4.6.2021, 10:38:06","166","","499.99"
"4.6.2021, 16:03:22","162","","499.99"
"4.6.2021, 20:58:59","185","","499.99"
"5.6.2021, 01:33:08","205","","499.99"
"5.6.2021, 06:04:47","209","","499.99"
"5.6.2021, 10:52:15","183","","499.99"
"5.6.2021, 15:52:38","175","","499.99"
"5.6.2021, 21:02:57","199","","499.99"
"6.6.2021, 02:14:55","210","","499.99"
"6.6.2021, 07:18:10","201","","499.99"
"6.6.2021, 12:19:13","177","","499.99"
"6.6.2021, 17:21:03","185","","499.99"
"6.6.2021, 22:24:21","232","","499.99"
"7.6.2021, 03:32:55","306","","499.99"
"7.6.2021, 08:46:29","256","","499.99"
"7.6.2021, 14:00:23","213","","499.99"
"7.6.2021, 19:14:06","248","","499.99"
"8.6.2021, 06:00:29","247","","499.99"
"8.6.2021, 11:27:37","218","","499.99"
"8.6.2021, 16:47:06","240","","499.99"
"8.6.2021, 21:56:45","264","","499.99"
"9.6.2021, 03:25:59","301","","499.99"
"9.6.2021, 08:59:05","208","","499.99"
"9.6.2021, 14:32:47","201","","499.99"
"9.6.2021, 20:00:52","255","","499.99"
"10.6.2021, 01:27:55","298","","499.99"
"10.6.2021, 07:01:44","271","","499.99"
"10.6.2021, 12:47:23","228","","499.99"
"10.6.2021, 18:33:56","242","","499.99"
"11.6.2021, 00:22:16","263","","499.99"
"11.6.2021, 05:56:44","276","","499.99"
"11.6.2021, 11:39:28","225","","499.99"
"11.6.2021, 17:25:46","243","","499.99"
"11.6.2021, 23:27:47","305","","499.99"
"12.6.2021, 05:22:11","319","","499.99"
"12.6.2021, 11:24:23","239","","499.99"
"12.6.2021, 17:24:13","264","","499.99"
"12.6.2021, 23:20:27","324","","499.99"
"13.6.2021, 05:21:20","340","","499.99"
"13.6.2021, 11:17:31","248","","499.99"
"13.6.2021, 17:09:57","272","","499.99"
"13.6.2021, 22:54:15","382","","499.99"
"14.6.2021, 04:51:24","440","","499.99"
"14.6.2021, 10:51:28","313","","499.99"
"14.6.2021, 17:02:10","332","","499.99"
"14.6.2021, 23:01:12","422","","499.99"
"15.6.2021, 04:56:17","485","","499.99"
"15.6.2021, 10:54:45","346","","499.99"
"15.6.2021, 17:01:38","359","","499.99"
"15.6.2021, 23:01:14","414","","499.99"
"16.6.2021, 05:03:56","469","","499.99"
"16.6.2021, 11:05:00","321","","499.99"
"16.6.2021, 17:19:51","344","","499.99"
"16.6.2021, 23:37:19","438","","499.99"
"17.6.2021, 05:51:50","463","","499.99"
"17.6.2021, 12:04:54","351","","499.99"
"17.6.2021, 18:35:38","393","","499.99"
"18.6.2021, 01:15:20","443","","499.99"
"18.6.2021, 08:07:43","448","","499.99"
"18.6.2021, 14:53:02","367","","499.99"
"18.6.2021, 22:30:40","447","","499.99"
"19.6.2021, 05:57:17","402","","499.99"
"19.6.2021, 12:58:20","344","","499.99"
"19.6.2021, 19:44:32","390","","499.99"
"20.6.2021, 02:05:50","461","","499.99"
"20.6.2021, 08:31:05","444","","499.99"
"20.6.2021, 21:44:01","479","","499.99"
"21.6.2021, 04:02:04","556","","499.99"
"21.6.2021, 10:28:09","561","","499.99"
"21.6.2021, 17:15:29","806","","499.99"
"21.6.2021, 23:59:42","1010","","499.99"
"22.6.2021, 06:57:36","1170","","499.99"
"22.6.2021, 14:15:17","983","","499.99"
"22.6.2021, 21:57:54","1165","","499.99"
"23.6.2021, 05:50:48","1426","","499.99"
"23.6.2021, 13:46:21","1135","","499.99"
"23.6.2021, 21:24:11","1057","","499.99"
"24.6.2021, 04:40:32","1064","","499.99"
"24.6.2021, 12:02:34","833","","499.99"
"24.6.2021, 19:41:00","853","","499.99"
"25.6.2021, 03:26:07","981","","499.99"
"25.6.2021, 11:49:30","754","","499.99"
"25.6.2021, 20:16:30","779","","499.99"
"26.6.2021, 04:43:08","876","","499.99"
"26.6.2021, 13:12:50","682","","499.99"
"26.6.2021, 21:39:36","753","","499.99"
"27.6.2021, 06:12:09","764","","499.99"
"27.6.2021, 14:46:20","627","","499.99"
"27.6.2021, 23:16:59","839","","499.99"
"28.6.2021, 07:52:50","838","","499.99"
"28.6.2021, 16:24:55","702","","499.99"
"29.6.2021, 00:53:17","767","","499.99"
"29.6.2021, 09:22:09","677","","499.99"
"29.6.2021, 17:56:56","745","","499.99"
"30.6.2021, 02:24:19","976","","499.99"
"30.6.2021, 10:45:51","787","","499.99"
"30.6.2021, 19:22:41","739","","499.99"
"1.7.2021, 04:08:54","1092","","499.99"
"1.7.2021, 12:59:03","834","","499.99"
"1.7.2021, 21:41:37","1010","","499.99"
"2.7.2021, 06:23:08","984","","499.99"
"2.7.2021, 15:04:14","829","","499.99"
"2.7.2021, 23:52:12","1034","","499.99"
"3.7.2021, 08:53:07","1059","","499.99"
"3.7.2021, 17:53:12","893","","499.99"
"4.7.2021, 02:54:24","1057","","499.99"
"4.7.2021, 12:26:28","772","","499.99"
"4.7.2021, 21:55:37","1081","","499.99"
"5.7.2021, 07:21:49","1220","","499.99"
"5.7.2021, 17:32:20","988","","499.99"
"6.7.2021, 03:37:38","1253","","499.99"
"6.7.2021, 13:04:04","825","","499.99"
"6.7.2021, 21:52:40","894","","499.99"
"7.7.2021, 06:39:14","1110","","499.99"
"7.7.2021, 15:47:22","863","","499.99"
"8.7.2021, 01:00:26","1159","","499.99"
"8.7.2021, 10:18:39","967","","499.99"
"8.7.2021, 19:26:39","997","","499.99"
"9.7.2021, 04:36:47","1178","","499.99"
"9.7.2021, 14:04:58","915","","499.99"
"9.7.2021, 23:41:21","1122","","499.99"
"10.7.2021, 09:28:32","998","","499.99"
"10.7.2021, 18:47:43","983","","499.99"
"11.7.2021, 03:59:05","1140","","499.99"
"11.7.2021, 13:14:52","843","","499.99"
"11.7.2021, 22:09:41","1145","","499.99"
"12.7.2021, 07:17:42","1284","","499.99"
"12.7.2021, 16:18:16","1022","","499.99"
"13.7.2021, 01:33:12","1169","","499.99"
"13.7.2021, 11:17:34","1062","","499.99"
"13.7.2021, 21:11:19","1101","","499.99"
"14.7.2021, 07:08:03","1136","","499.99"
"14.7.2021, 17:10:36","1","","499.99"
"15.7.2021, 23:27:58","2","","499.99"
"17.7.2021, 06:08:05","3","","499.99"
"17.7.2021, 16:03:59","2","","499.99"
"18.7.2021, 02:21:12","6","","499.99"
"19.7.2021, 19:31:45","7","","499.99"
"20.7.2021, 05:51:52","10","","499.99"
"20.7.2021, 16:16:19","7","","499.99"
"21.7.2021, 02:25:40","16","","499.99"
"21.7.2021, 12:35:39","13","","499.99"
"21.7.2021, 22:35:26","18","","499.99"
"22.7.2021, 09:10:37","20","","499.99"
"22.7.2021, 19:31:37","21","","499.99"
"23.7.2021, 05:30:26","32","","499.99"
"23.7.2021, 16:48:52","22","","499.99"
"24.7.2021, 03:13:04","33","","499.99"
"24.7.2021, 13:29:22","25","","499.99"
"24.7.2021, 23:21:26","38","","499.99"
"25.7.2021, 09:32:01","34","","499.99"
"25.7.2021, 19:50:49","51","","499.99"
"26.7.2021, 06:11:30","65","","499.99"
"26.7.2021, 16:22:38","47","","499.99"
"27.7.2021, 02:30:02","69","","499.99"
"27.7.2021, 12:37:46","48","","499.99"
"27.7.2021, 22:52:35","59","","499.99"
"28.7.2021, 09:19:48","67","","499.99"
"28.7.2021, 19:35:57","73","","499.99"
"29.7.2021, 05:58:22","106","","499.99"
"29.7.2021, 16:18:41","74","","499.99"
"30.7.2021, 02:38:23","114","","499.99"
"30.7.2021, 12:23:45","75","","499.99"
"30.7.2021, 17:12:53","81","","499.99"
"30.7.2021, 21:13:08","94","","499.99"
"31.7.2021, 01:13:23","110","","499.99"
"31.7.2021, 05:14:06","118","","499.99"
"31.7.2021, 09:14:06","99","","499.99"
"31.7.2021, 13:18:13","79","","499.99"
"31.7.2021, 17:19:30","87","","499.99"
"31.7.2021, 21:20:08","108","","499.99"
"1.8.2021, 01:20:14","127","","499.99"
"1.8.2021, 05:21:06","131","","499.99"
"1.8.2021, 09:21:08","111","","499.99"
"1.8.2021, 17:27:21","105","","499.99"
"1.8.2021, 21:28:08","131","","499.99"
"2.8.2021, 01:28:36","160","","499.99"
"2.8.2021, 05:29:08","175","","499.99"
"2.8.2021, 09:30:09","143","","499.99"
"2.8.2021, 13:31:25","115","","499.99"
"2.8.2021, 17:36:33","126","","499.99"
"2.8.2021, 21:37:13","150","","499.99"
"3.8.2021, 01:37:21","176","","499.99"
"3.8.2021, 05:38:11","174","","499.99"
"3.8.2021, 09:39:12","141","","499.99"
"3.8.2021, 13:43:59","130","","499.99"
"3.8.2021, 17:50:34","152","","499.99"
"3.8.2021, 21:51:09","180","","499.99"
"4.8.2021, 01:51:16","219","","499.99"
"4.8.2021, 05:51:31","205","","499.99"
"4.8.2021, 09:52:09","167","","499.99"
"4.8.2021, 13:52:48","137","","499.99"
"4.8.2021, 17:56:30","176","","499.99"
"4.8.2021, 21:57:07","204","","499.99"
"5.8.2021, 05:58:16","239","","499.99"
"5.8.2021, 09:59:06","204","","499.99"
"5.8.2021, 14:00:00","174","","499.99"
"5.8.2021, 18:00:52","184","","499.99"
"5.8.2021, 22:01:07","199","","499.99"
"6.8.2021, 02:01:14","224","","499.99"
"6.8.2021, 06:01:29","235","","499.99"
"6.8.2021, 10:02:08","202","","499.99"
"6.8.2021, 14:03:01","178","","499.99"
"6.8.2021, 18:03:32","202","","499.99"
"6.8.2021, 22:04:11","214","","499.99"
"7.8.2021, 02:04:26","233","","499.99"
"7.8.2021, 06:05:23","209","","499.99"
"7.8.2021, 10:06:10","179","","499.99"
"7.8.2021, 14:21:10","166","","499.99"
"7.8.2021, 18:31:58","187","","499.99"
"7.8.2021, 22:32:29","221","","499.99"
"8.8.2021, 02:33:12","239","","499.99"
"8.8.2021, 10:34:20","191","","499.99"
"8.8.2021, 14:35:15","178","","499.99"
"8.8.2021, 22:36:38","238","","499.99"
"9.8.2021, 06:38:12","299","","499.99"
"9.8.2021, 10:38:28","255","","499.99"
"9.8.2021, 14:40:10","217","","499.99"
"9.8.2021, 18:41:15","232","","499.99"
"9.8.2021, 22:41:19","274","","499.99"
"10.8.2021, 02:42:12","308","","499.99"
"10.8.2021, 06:42:16","321","","499.99"
"10.8.2021, 10:42:42","258","","499.99"
"10.8.2021, 14:43:13","233","","499.99"
"10.8.2021, 18:43:14","266","","499.99"
"10.8.2021, 22:43:19","293","","499.99"
"11.8.2021, 02:44:24","328","","499.99"
"11.8.2021, 06:45:32","303","","499.99"
"11.8.2021, 10:46:20","256","","499.99"
"11.8.2021, 14:46:47","239","","499.99"
"11.8.2021, 18:47:30","262","","499.99"
"11.8.2021, 22:48:22","298","","499.99"
"12.8.2021, 06:49:17","326","","499.99"
"12.8.2021, 10:50:18","280","","499.99"
"12.8.2021, 14:51:13","246","","499.99"
"12.8.2021, 18:51:59","263","","499.99"
"13.8.2021, 02:53:14","298","","499.99"
"13.8.2021, 06:54:16","310","","499.99"
"13.8.2021, 10:55:20","271","","499.99"
"13.8.2021, 15:30:39","256","","499.99"
"13.8.2021, 20:00:47","294","","499.99"
"14.8.2021, 00:01:18","334","","499.99"
"14.8.2021, 04:01:55","343","","499.99"
"14.8.2021, 08:02:11","318","","499.99"
"14.8.2021, 12:02:56","264","","499.99"
"14.8.2021, 16:05:14","254","","499.99"
"14.8.2021, 20:06:00","284","","499.99"
"15.8.2021, 00:06:21","335","","499.99"
"15.8.2021, 04:07:51","351","","499.99"
"15.8.2021, 08:08:13","317","","499.99"
"15.8.2021, 12:09:12","236","","499.99"
"15.8.2021, 16:11:40","249","","499.99"
"16.8.2021, 00:13:17","427","","499.99"
"16.8.2021, 08:16:02","318","","499.99"
"16.8.2021, 16:17:59","376","","499.99"
"17.8.2021, 00:21:40","445","","499.99"
"17.8.2021, 04:23:01","516","","499.99"
"17.8.2021, 08:23:30","374","","499.99"
"17.8.2021, 12:30:36","330","","499.99"
"17.8.2021, 16:33:07","369","","499.99"
"17.8.2021, 20:37:34","444","","499.99"
"18.8.2021, 00:38:16","510","","499.99"
"18.8.2021, 08:39:06","369","","499.99"
"18.8.2021, 16:43:22","354","","499.99"
"18.8.2021, 20:47:15","418","","499.99"
"19.8.2021, 00:48:28","508","","499.99"
"19.8.2021, 08:49:28","434","","499.99"
"19.8.2021, 12:50:57","404","","499.99"
"19.8.2021, 16:53:08","376","","499.99"
"19.8.2021, 20:57:24","385","","499.99"
"20.8.2021, 00:58:10","408","","499.99"
"20.8.2021, 04:58:15","510","","499.99"
"20.8.2021, 08:58:34","483","","499.99"
"20.8.2021, 12:59:34","419","","499.99"
"20.8.2021, 17:00:41","3","","499.99"
"21.8.2021, 21:13:44","6","","499.99"
"22.8.2021, 13:18:03","7","","499.99"
"23.8.2021, 05:26:12","9","","499.99"
"23.8.2021, 09:26:17","8","","499.99"
"23.8.2021, 13:26:58","7","","499.99"
"23.8.2021, 17:30:38","12","","499.99"
"23.8.2021, 21:38:13","14","","499.99"
"24.8.2021, 01:38:45","28","","499.99"
"24.8.2021, 05:39:45","26","","499.99"
"24.8.2021, 09:40:42","22","","499.99"
"24.8.2021, 13:43:53","24","","499.99"
"24.8.2021, 17:47:30","29","","499.99"
"24.8.2021, 21:52:37","38","","499.99"
"25.8.2021, 01:53:28","51","","499.99"
"25.8.2021, 05:54:09","47","","499.99"
"25.8.2021, 09:55:11","45","","499.99"
"25.8.2021, 13:56:10","1","","499.99"
"25.8.2021, 17:59:16","2","","499.99"
"26.8.2021, 22:21:29","3","","499.99"
"27.8.2021, 02:21:34","5","","499.99"
"27.8.2021, 06:22:43","6","","499.99"
"27.8.2021, 18:25:53","7","","499.99"
"28.8.2021, 02:28:36","8","","499.99"
"28.8.2021, 22:33:20","16","","499.99"
"29.8.2021, 06:34:17","17","","499.99"
"29.8.2021, 10:34:26","15","","499.99"
"29.8.2021, 14:35:14","10","","499.99"
"29.8.2021, 18:35:29","24","","499.99"
"29.8.2021, 22:36:49","35","","499.99"
"30.8.2021, 02:37:15","47","","499.99"
"30.8.2021, 06:37:16","51","","499.99"
"30.8.2021, 10:38:16","39","","499.99"
"30.8.2021, 14:39:13","36","","499.99"
"30.8.2021, 18:40:07","47","","499.99"
"30.8.2021, 22:42:15","59","","499.99"
"31.8.2021, 02:43:14","86","","499.99"
"31.8.2021, 06:43:14","91","","499.99"
"31.8.2021, 10:43:44","65","","499.99"
"31.8.2021, 14:44:20","62","","499.99"
"31.8.2021, 18:45:37","69","","499.99"
"31.8.2021, 22:46:56","80","","499.99"
"1.9.2021, 02:47:09","97","","499.99"
"1.9.2021, 06:47:19","105","","499.99"
"1.9.2021, 10:48:10","90","","499.99"
"1.9.2021, 14:48:15","85","","499.99"
"1.9.2021, 18:49:43","97","","499.99"
"1.9.2021, 22:51:22","119","","499.99"
"2.9.2021, 02:52:13","151","","499.99"
"2.9.2021, 06:52:14","150","","499.99"
"2.9.2021, 10:53:20","116","","499.99"
"2.9.2021, 14:53:24","103","","499.99"
"2.9.2021, 18:54:49","118","","499.99"
"2.9.2021, 22:55:48","154","","499.99"
"3.9.2021, 02:56:13","176","","499.99"
"3.9.2021, 06:56:17","174","","499.99"
"3.9.2021, 10:57:19","129","","499.99"
"3.9.2021, 14:57:36","125","","499.99"
"3.9.2021, 18:58:23","137","","499.99"
"3.9.2021, 22:59:52","166","","499.99"
"4.9.2021, 03:00:13","182","","499.99"
"4.9.2021, 07:01:12","172","","499.99"
"4.9.2021, 11:02:13","135","","499.99"
"4.9.2021, 15:02:15","120","","499.99"
"4.9.2021, 19:02:18","150","","499.99"
"4.9.2021, 23:03:11","164","","499.99"
"5.9.2021, 03:03:14","187","","499.99"
"5.9.2021, 07:03:19","181","","499.99"
"5.9.2021, 11:04:12","143","","499.99"
"5.9.2021, 15:04:18","124","","499.99"
"5.9.2021, 19:04:20","167","","499.99"
"5.9.2021, 23:05:42","196","","499.99"
"6.9.2021, 03:06:19","231","","499.99"
"6.9.2021, 07:07:18","226","","499.99"
"6.9.2021, 23:08:27","234","","499.99"
"7.9.2021, 03:09:14","263","","499.99"
"7.9.2021, 07:10:14","250","","499.99"
"7.9.2021, 11:11:18","208","","499.99"
"7.9.2021, 15:12:12","195","","499.99"
"7.9.2021, 19:12:24","218","","499.99"
"7.9.2021, 23:13:28","250","","499.99"
"8.9.2021, 03:14:21","296","","499.99"
"8.9.2021, 07:15:17","287","","499.99"
"8.9.2021, 11:15:56","237","","499.99"
"8.9.2021, 15:16:04","219","","499.99"
"8.9.2021, 19:17:09","2","","499.99"
"8.9.2021, 23:18:41","3","","499.99"
"9.9.2021, 03:19:46","5","","499.99"
"9.9.2021, 07:20:16","6","","499.99"
"9.9.2021, 19:22:22","9","","499.99"
"9.9.2021, 23:23:37","14","","499.99"
"10.9.2021, 03:24:17","19","","499.99"
"10.9.2021, 18:05:17","22","","499.99"
"11.9.2021, 01:43:41","51","","499.99"
"11.9.2021, 05:44:37","54","","499.99"
"11.9.2021, 09:45:13","51","","499.99"
"11.9.2021, 14:18:00","44","","499.99"
"11.9.2021, 18:18:48","55","","499.99"
"11.9.2021, 22:32:31","74","","499.99"
"12.9.2021, 02:43:15","91","","499.99"
"12.9.2021, 06:44:38","94","","499.99"
"12.9.2021, 10:45:19","76","","499.99"
"12.9.2021, 14:46:14","70","","499.99"
"12.9.2021, 18:47:22","100","","499.99"
"12.9.2021, 22:52:06","123","","499.99"
"13.9.2021, 03:01:23","165","","499.99"
"13.9.2021, 07:02:29","158","","499.99"
"13.9.2021, 11:04:06","125","","499.99"
"13.9.2021, 15:04:12","126","","499.99"
"13.9.2021, 19:04:32","163","","499.99"
"13.9.2021, 23:07:30","189","","499.99"
"14.9.2021, 03:14:24","220","","499.99"
"14.9.2021, 07:15:44","209","","499.99"
"14.9.2021, 11:16:24","179","","499.99"
"14.9.2021, 15:17:24","182","","499.99"
"14.9.2021, 19:18:00","202","","499.99"
"14.9.2021, 23:20:58","231","","499.99"
"15.9.2021, 03:29:57","270","","499.99"
"15.9.2021, 07:30:45","236","","499.99"
"15.9.2021, 11:31:32","203","","499.99"
"15.9.2021, 15:31:33","202","","499.99"
"15.9.2021, 19:33:36","247","","499.99"
"15.9.2021, 23:37:00","285","","499.99"
"16.9.2021, 07:47:35","270","","499.99"
"16.9.2021, 11:48:44","237","","499.99"
"16.9.2021, 15:49:18","246","","499.99"
"16.9.2021, 19:50:06","270","","499.99"
"16.9.2021, 23:52:20","301","","499.99"
"17.9.2021, 03:58:15","323","","499.99"
"17.9.2021, 08:00:32","284","","499.99"
"17.9.2021, 12:01:58","249","","499.99"
"17.9.2021, 16:02:20","258","","499.99"
"17.9.2021, 20:04:13","288","","499.99"
"18.9.2021, 00:06:16","337","","499.99"
"18.9.2021, 04:07:11","320","","499.99"
"18.9.2021, 08:08:17","254","","499.99"
"18.9.2021, 16:09:32","215","","499.99"
"18.9.2021, 20:11:07","264","","499.99"
"19.9.2021, 00:11:53","302","","499.99"
"19.9.2021, 04:12:52","339","","499.99"
"19.9.2021, 08:13:51","327","","499.99"
"19.9.2021, 12:14:36","241","","499.99"
"19.9.2021, 20:15:08","310","","499.99"
"20.9.2021, 02:19:09","451","","499.99"
"20.9.2021, 06:26:22","406","","499.99"
"20.9.2021, 10:29:05","332","","499.99"
"20.9.2021, 14:34:17","312","","499.99"
"20.9.2021, 18:35:10","337","","499.99"
"20.9.2021, 23:08:37","408","","499.99"
"21.9.2021, 04:06:17","468","","499.99"
"21.9.2021, 08:14:23","414","","499.99"
"21.9.2021, 12:14:46","346","","499.99"
"21.9.2021, 16:20:44","342","","499.99"
"21.9.2021, 20:21:14","379","","499.99"
"22.9.2021, 00:47:12","420","","499.99"
"22.9.2021, 05:19:52","476","","499.99"
"22.9.2021, 09:27:41","379","","499.99"
"22.9.2021, 13:27:54","271","","499.99"
"22.9.2021, 21:31:14","348","","499.99"
"23.9.2021, 01:43:49","410","","499.99"
"23.9.2021, 06:08:45","338","","499.99"
"23.9.2021, 10:15:45","249","","499.99"
"23.9.2021, 14:17:10","240","","499.99"
"23.9.2021, 22:19:35","301","","499.99"
"24.9.2021, 02:25:59","371","","499.99"
"24.9.2021, 06:42:12","397","","499.99"
"24.9.2021, 10:47:00","262","","499.99"
"24.9.2021, 14:48:14","256","","499.99"
"24.9.2021, 18:49:16","273","","499.99"
"24.9.2021, 22:50:22","320","","499.99"
"25.9.2021, 03:02:32","380","","499.99"
"25.9.2021, 07:34:06","394","","499.99"
"25.9.2021, 11:38:41","306","","499.99"
"25.9.2021, 19:41:11","349","","499.99"
"25.9.2021, 23:43:09","386","","499.99"
"26.9.2021, 03:49:29","432","","499.99"
"26.9.2021, 07:56:41","417","","499.99"
"26.9.2021, 12:11:06","354","","499.99"
"26.9.2021, 16:13:18","328","","499.99"
"26.9.2021, 20:14:31","408","","499.99"
"27.9.2021, 00:19:16","478","","499.99"
"27.9.2021, 04:37:34","467","","499.99"
"27.9.2021, 13:00:36","373","","499.99"
"27.9.2021, 21:04:50","393","","499.99"
"28.9.2021, 01:13:26","474","","499.99"
"28.9.2021, 05:35:43","471","","499.99"
"28.9.2021, 14:01:49","400","","499.99"
"28.9.2021, 18:04:13","370","","499.99"
"28.9.2021, 22:08:31","574","","499.99"
"29.9.2021, 02:17:01","587","","499.99"
"29.9.2021, 11:27:04","460","","499.99"
"29.9.2021, 15:47:27","490","","499.99"
"29.9.2021, 19:48:16","524","","499.99"
"29.9.2021, 23:52:43","629","","499.99"
"30.9.2021, 08:04:09","569","","499.99"
"30.9.2021, 12:15:35","496","","499.99"
"30.9.2021, 16:24:41","488","","499.99"
"30.9.2021, 20:27:33","568","","499.99"
"1.10.2021, 00:32:58","488","","499.99"
"1.10.2021, 04:51:54","524","","499.99"
"1.10.2021, 09:27:17","437","","499.99"
"1.10.2021, 13:57:29","438","","499.99"
"1.10.2021, 18:03:46","263","","499.99"
"1.10.2021, 22:07:42","355","","499.99"
"2.10.2021, 02:15:47","408","","499.99"
"2.10.2021, 06:54:44","387","","499.99"
"2.10.2021, 11:45:47","363","","499.99"
"2.10.2021, 16:42:05","278","","499.99"
"2.10.2021, 21:06:07","289","","499.99"
"3.10.2021, 05:44:00","361","","499.99"
"3.10.2021, 11:03:50","287","","499.99"
"3.10.2021, 16:18:34","325","","499.99"
"3.10.2021, 20:44:06","414","","499.99"
"4.10.2021, 00:51:35","541","","499.99"
